"Subject.Number" "Activity.Name" "feature.Domain" "feature.Device" "feature.Source.Signal" "feature.Is.Jerk" "feature.Is.Magnitude" "feature.Variable" "feature.Axial" "count" "average"
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 49 -0.65836390122449
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 49 -0.692514321836735
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 49 -0.870717216326531
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 49 -0.647732104897959
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 49 -0.694129290204082
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 49 -0.906039607142857
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 49 -0.666779299591837
29 "WALKING_UPSTAIRS" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 49 -0.724381042040816
29 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 49 -0.680126627346939
29 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 49 -0.820729900408163
29 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 49 -0.707089655102041
29 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 49 -0.697976449795918
29 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 49 -0.75177588122449
29 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 49 -0.705749740612245
29 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 49 -0.757517152040816
29 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 49 -0.67069695777551
29 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 49 -0.879208031836735
29 "WALKING_UPSTAIRS" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 49 -0.903123456122449
30 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 70 0.268124813514286
30 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 70 -0.0220458882618571
30 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 70 -0.117740799242857
30 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 70 -0.28777445134
30 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 70 0.00279229287
30 "LAYING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 70 -0.317854902028571
30 "LAYING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 70 -0.16903252061
30 "LAYING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 70 -0.263962503942857
30 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 70 0.0849306370171429
30 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 70 0.00717607642142857
30 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 70 -0.016620383655
30 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 70 -0.352549570987143
30 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 70 -0.292521940962857
30 "LAYING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 70 -0.546057606371429
30 "LAYING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 70 -0.370713132977143
30 "LAYING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 70 -0.307613411928571
30 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "X" 70 0.846108035285714
30 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Y" 70 -0.386993030142857
30 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Z" 70 -0.139925685885714
30 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "X" 70 -0.941731721571429
30 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Y" 70 -0.926324260142857
30 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Z" 70 -0.911139663714286
30 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Mean" "NA" 70 -0.16903252061
30 "LAYING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Standard Deviation" "NA" 70 -0.263962503942857
30 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 70 -0.0181903168414286
30 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 70 -0.0828253570785714
30 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 70 0.0745508811428572
30 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 70 -0.4948181072
30 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 70 -0.34275004927
30 "LAYING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 70 -0.180475104225714
30 "LAYING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 70 -0.231165276857143
30 "LAYING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 70 -0.341757727668286
30 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 70 -0.0936193332
30 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 70 -0.0492560912228571
30 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 70 -0.0577878181428571
30 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 70 -0.523543077014286
30 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 70 -0.491898879971429
30 "LAYING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 70 -0.429280393142857
30 "LAYING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 70 -0.497672573442857
30 "LAYING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 70 -0.496085002788571
30 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 70 -0.305494889171429
30 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 70 -0.106641131228571
30 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 70 -0.369187881234286
30 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 70 -0.282404888353143
30 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 70 -0.00834245469428571
30 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 70 -0.344617493571429
30 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 70 -0.264996880417143
30 "LAYING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 70 -0.37956505017
30 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 70 -0.385956137098986
30 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 70 -0.333331866292857
30 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 70 -0.515965823728571
30 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 70 -0.375854463371429
30 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 70 -0.29630337566
30 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 70 -0.574641727157143
30 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 70 -0.300803340984286
30 "LAYING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 70 -0.323321532485714
30 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 70 -0.405059842138571
30 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 70 -0.338571436591
30 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 70 -0.184479591787143
30 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 70 -0.525711271457143
30 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 70 -0.35156247404
30 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 70 -0.256004274964286
30 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 70 -0.380988745957143
30 "LAYING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 70 -0.430854013114286
30 "LAYING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 70 -0.512395062342857
30 "LAYING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 70 -0.511458194322857
30 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 62 0.272936355
30 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 62 -0.0163754550967742
30 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 62 -0.1073002566
30 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 62 -0.985863534516129
30 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 62 -0.975087879516129
30 "SITTING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 62 -0.974462460322581
30 "SITTING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 62 -0.981497171612903
30 "SITTING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 62 -0.972743230806452
30 "SITTING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 62 0.0805749562419355
30 "SITTING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 62 0.00831603507580645
30 "SITTING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 62 -0.00407909884114516
30 "SITTING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 62 -0.991058818709677
30 "SITTING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 62 -0.98461545983871
30 "SITTING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 62 -0.990480747741935
30 "SITTING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 62 -0.990258786290323
30 "SITTING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 62 -0.989770038225806
30 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "X" 62 0.424169101612903
30 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Y" 62 0.288657714822581
30 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Z" 62 0.448203494569902
30 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "X" 62 -0.977228228387097
30 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Y" 62 -0.98699061016129
30 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Z" 62 -0.974374197419355
30 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Mean" "NA" 62 -0.981497171612903
30 "SITTING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Standard Deviation" "NA" 62 -0.972743230806452
30 "SITTING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 62 -0.0297344097258064
30 "SITTING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 62 -0.0881350157983871
30 "SITTING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 62 0.0987004532112903
30 "SITTING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 62 -0.988664744516129
30 "SITTING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 62 -0.985362549516129
30 "SITTING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 62 -0.976683445483871
30 "SITTING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 62 -0.964019078225806
30 "SITTING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 62 -0.971482580967742
30 "SITTING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 62 -0.0971117968387097
30 "SITTING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 62 -0.0373871721209677
30 "SITTING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 62 -0.0559502086483871
30 "SITTING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 62 -0.993780314516129
30 "SITTING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 62 -0.993618916612903
30 "SITTING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 62 -0.993415087903226
30 "SITTING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 62 -0.994932139354839
30 "SITTING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 62 -0.993651737419355
30 "SITTING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 62 -0.986224189677419
30 "SITTING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 62 -0.976523777903226
30 "SITTING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 62 -0.980364049516129
30 "SITTING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 62 -0.985776195967742
30 "SITTING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 62 -0.975061527903226
30 "SITTING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 62 -0.972642500322581
30 "SITTING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 62 -0.976147549516129
30 "SITTING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 62 -0.974559864032258
30 "SITTING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 62 -0.991010713548387
30 "SITTING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 62 -0.984839105645161
30 "SITTING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 62 -0.988678062580645
30 "SITTING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 62 -0.991951576612903
30 "SITTING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 62 -0.985510889677419
30 "SITTING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 62 -0.99087680016129
30 "SITTING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 62 -0.989372836774194
30 "SITTING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 62 -0.989122109677419
30 "SITTING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 62 -0.987348690322581
30 "SITTING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 62 -0.986863879354839
30 "SITTING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 62 -0.978053603064516
30 "SITTING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 62 -0.989095890483871
30 "SITTING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 62 -0.984606989516129
30 "SITTING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 62 -0.978313943387097
30 "SITTING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 62 -0.979719510967742
30 "SITTING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 62 -0.971239600322581
30 "SITTING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 62 -0.993859436129032
30 "SITTING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 62 -0.993535307419355
30 "STANDING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 59 0.279424022542373
30 "STANDING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 59 -0.0154770716338983
30 "STANDING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 59 -0.0993614245762712
30 "STANDING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 59 -0.255044870377966
30 "STANDING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 59 -0.233711450283051
30 "STANDING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 59 -0.47735031220339
30 "STANDING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 59 -0.22979276769661
30 "STANDING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 59 -0.273959894186441
30 "STANDING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 59 0.0799230735254237
30 "STANDING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 59 -0.00252570996949153
30 "STANDING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 59 -0.00547825566101695
30 "STANDING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 59 -0.381656870728814
30 "STANDING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 59 -0.359085143508475
30 "STANDING" "time" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 59 -0.714919464745763
30 "STANDING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 59 -0.432294719661017
30 "STANDING" "time" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 59 -0.424400194067797
30 "STANDING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "X" 59 0.947737461694915
30 "STANDING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Y" 59 -0.164663261983051
30 "STANDING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Mean" "Z" 59 0.119874134033898
30 "STANDING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "X" 59 -0.955126263728813
30 "STANDING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Y" 59 -0.925148192881356
30 "STANDING" "time" "Accelerometer" "Gravity" "FALSE" "FALSE" "Standard Deviation" "Z" 59 -0.902341284237288
30 "STANDING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Mean" "NA" 59 -0.22979276769661
30 "STANDING" "time" "Accelerometer" "Gravity" "FALSE" "TRUE" "Standard Deviation" "NA" 59 -0.273959894186441
30 "STANDING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 59 -0.0363593967372881
30 "STANDING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 59 -0.051485987659322
30 "STANDING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 59 0.0705011849932203
30 "STANDING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 59 -0.49723373240678
30 "STANDING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 59 -0.662578843559322
30 "STANDING" "time" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 59 -0.442220798983051
30 "STANDING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 59 -0.40552641559322
30 "STANDING" "time" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 59 -0.498584408016949
30 "STANDING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "X" 59 -0.112615175633898
30 "STANDING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Y" 59 -0.0430372136016949
30 "STANDING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Mean" "Z" 59 -0.0743668369586441
30 "STANDING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 59 -0.560064741864407
30 "STANDING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 59 -0.834836205932203
30 "STANDING" "time" "Gyroscope" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 59 -0.536025284576271
30 "STANDING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 59 -0.693631826949152
30 "STANDING" "time" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 59 -0.741413684067797
30 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 59 -0.32000013
30 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 59 -0.251910394677966
30 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 59 -0.56170648220339
30 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 59 -0.232820877775424
30 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 59 -0.276215679962712
30 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 59 -0.476254418305085
30 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 59 -0.273254629423729
30 "STANDING" "frequency" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 59 -0.39146365338983
30 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "X" 59 -0.403501178211864
30 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Y" 59 -0.376017630677966
30 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Mean" "Z" 59 -0.683897718983051
30 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "X" 59 -0.415266059762712
30 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Y" 59 -0.385712609491525
30 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "FALSE" "Standard Deviation" "Z" 59 -0.745099791864407
30 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Mean" "NA" 59 -0.391484234644068
30 "STANDING" "frequency" "Accelerometer" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 59 -0.473901813220339
30 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "X" 59 -0.422314750440678
30 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Y" 59 -0.716792341525424
30 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Mean" "Z" 59 -0.395992252542373
30 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 59 -0.523757858627119
30 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 59 -0.63673769338983
30 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 59 -0.515077173898305
30 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Mean" "NA" 59 -0.566273364067797
30 "STANDING" "frequency" "Gyroscope" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 59 -0.541583602372881
30 "STANDING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Mean" "NA" 59 -0.729680754745763
30 "STANDING" "frequency" "Gyroscope" "Body" "TRUE" "TRUE" "Standard Deviation" "NA" 59 -0.777219422542373
30 "WALKING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "X" 65 0.266754967230769
30 "WALKING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Y" 65 -0.0116672798246154
30 "WALKING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Mean" "Z" 65 -0.119689503938462
30 "WALKING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "X" 65 -0.953012122569231
30 "WALKING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Y" 65 -0.910785152061539
30 "WALKING" "time" "Accelerometer" "Body" "FALSE" "FALSE" "Standard Deviation" "Z" 65 -0.908084085538462
30 "WALKING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Mean" "NA" 65 -0.922798822107692
30 "WALKING" "time" "Accelerometer" "Body" "FALSE" "TRUE" "Standard Deviation" "NA" 65 -0.905565958923077
